Formula,formula_embedding,Volume,Density,Formation_Energy_per_atom,Energy_Above_Hull,Band_Gap_eV
LiIO3,"[-0.0269, -0.3499, -0.3549, -0.9451, 0.342, 0.7977, -0.2342, 0.4919]",114.0191914,5.296626197,-1.135403008,0.250508861,0
TlSbO3,"[-0.12, -0.1332, 0.1028, -0.5914, -0.2017, 0.6771, 0.1582, 0.4177]",410.6713564,6.051326127,-1.577900122,0.134767325,2.1502
LuFeO3,"[-0.2941, -0.615, -0.2396, -0.8686, 0.5176, 0.6951, 0.1096, 0.4358]",356.536142,7.791219595,-2.901636081,0.013801381,0
GdInO3,"[0.1295, -0.1554, 0.1114, -0.7634, 0.1592, 1.2521, 0.1618, 0.4483]",433.5389137,7.35549791,-2.948039821,0,1.7714
EuInO3,"[0.1908, -0.2024, -0.001, -0.7686, -0.4827, 1.1761, 0.1621, 0.4333]",439.5198749,7.13557929,-2.571072765,0.148547207,0
ErGaO3,"[-0.603, -0.4679, 0.114, -0.9508, -0.254, 1.1096, 0.4461, 0.5115]",360.1146357,7.884501907,-3.184789955,0.013510732,2.9001
AlSnO3,"[0.0642, -0.1516, 0.2904, -1.008, 0.4361, 0.7255, 0.2983, -0.2355]",355.8339448,5.423249509,-2.242107411,0.429956209,0
AlMoO3,"[0.3551, -0.2196, 0.0943, -1.1211, 0.1242, 1.4862, 0.3205, -0.1239]",320.8516002,5.307479902,-2.159343135,0.463632204,0.7348
AlWO3,"[0.3152, -0.3673, 0.142, -0.8002, 0.3776, 0.8383, 0.5842, -0.1203]",326.1757905,7.905803552,-2.081641834,0.548133607,0.5902
AlCrO3,"[0.6062, -0.4338, 0.3327, -1.0106, 0.4937, 0.986, 0.8529, -0.0994]",306.4745698,4.127879334,-2.544427013,0.352142375,1.1578
AlCuO3,"[0.5935, -0.553, 0.1446, -0.9662, 0.3651, 1.0184, 0.7282, -0.1047]",289.8273901,4.762021986,-1.97314942,0.166064833,0
MnAlO3,"[0.4139, -0.3955, 0.1358, -1.2135, 0.3522, 0.8551, 0.4341, -0.0566]",309.9608658,4.176015341,-2.450509853,0.269725573,0
YCoO3,"[-0.0136, -0.5999, -0.5686, -1.0226, -0.4175, 0.9777, -0.1706, 0.0427]",376.2581359,5.185728068,-2.569189791,0.022722317,0.0073
YCuO3,"[0.5029, -0.4652, -0.5505, -0.7731, -0.0957, 0.8777, 0.4087, 0.3405]",365.1007653,5.470081203,-2.419534634,0.011914109,0.0056
AlNiO3,"[0.188, -0.0912, 0.2484, -1.3103, 0.49, 0.9376, 0.4799, -0.3825]",279.6365121,4.76267138,-1.846172374,0.359988354,0
YCrO3,"[0.5156, -0.346, -0.3625, -0.8175, 0.0329, 0.8454, 0.5333, 0.3459]",385.4542581,4.882697319,-3.033086389,0.157926261,1.3989
TiAlO3,"[-0.3526, -0.168, 0.5319, -1.1921, 0.5987, 0.8721, 0.6264, 0.29]",314.0927202,3.896781979,-3.103699614,0.261295707,0
YTiO3,"[-0.4432, -0.0802, -0.1633, -0.999, 0.1379, 0.7315, 0.3069, 0.7353]",386.4233567,4.76399071,-3.605859812,0.05487435,0
AlAgO3,"[0.3912, -0.3279, 0.3785, -1.1553, 0.5516, 1.0332, 0.6695, 0.1241]",343.774771,5.299274482,-1.620883186,0.279733865,0.0481
YNiO3,"[0.0975, -0.0033, -0.4467, -1.1172, 0.0293, 0.797, 0.1604, 0.0628]",375.8404176,5.185134837,-2.395287508,0.070424734,0.0065
YSbO3,"[0.0397, -0.0054, -0.3214, -0.7375, 0.0283, 0.7808, -0.0377, 0.4785]",466.3150145,5.526587137,-2.666128835,0.239881719,1.4667
AlCoO3,"[0.077, -0.6878, 0.1265, -1.2157, 0.0432, 1.1183, 0.149, -0.4026]",293.4346036,4.546859608,-2.102443904,0.23883476,0
YBiO3,"[0.2084, 0.0015, -0.4367, -0.8168, -0.2435, 0.7784, 0.5304, 0.1791]",495.5493267,6.954157064,-2.677684977,0.120114592,2.065
YAgO3,"[0.3006, -0.24, -0.3167, -0.9622, 0.0909, 0.8926, 0.3499, 0.5693]",410.7811382,5.936794742,-2.153766482,0.010511026,0.001
YMoO3,"[0.2645, -0.1317, -0.6008, -0.928, -0.3365, 1.3456, 0.001, 0.3214]",428.967373,5.408056638,-2.738577646,0.179430564,0
AlSbO3,"[0.1303, -0.0933, 0.3737, -0.9307, 0.489, 0.9215, 0.2818, 0.0332]",366.0001212,5.35563793,-2.18304039,0.406103865,1.2462
YVO3,"[0.2245, -0.1578, -0.6729, -0.7916, -0.0712, 0.9032, 0.1225, 0.5584]",394.485238,4.74428208,-3.184956397,0.080721507,1.1014
YWO3,"[0.2247, -0.2794, -0.5531, -0.6071, -0.0831, 0.6977, 0.2646, 0.325]",422.5725917,7.56236494,-2.560648016,0.389380055,0
AlBiO3,"[0.299, -0.0864, 0.2584, -1.0099, 0.2172, 0.919, 0.8499, -0.2662]",409.8256907,6.903328623,-2.036173579,0.51767227,0.7618
YFeO3,"[-0.0991, -0.6601, -0.4077, -0.7784, 0.1683, 0.9492, -0.0922, 0.645]",376.5719109,5.099700508,-2.816698494,0.013783144,1.2742
YSnO3,"[-0.0264, -0.0637, -0.4048, -0.8149, -0.0246, 0.5849, -0.0212, 0.2098]",449.902076,5.660660024,-2.795236929,0.178568194,0
YGaO3,"[-0.1125, -0.51, -0.4523, -0.7225, -0.2414, 1.0034, 0.1655, 0.4873]",382.2256825,5.386016237,-3.125843045,0.026932728,2.9043
LuMnO3,"[0.1282, -0.2625, -0.3912, -1.1106, 0.2408, 0.4604, 0.3163, 0.1794]",353.3428922,7.836057358,-3.110406498,0,0
ScMnO3,"[-0.0016, -0.7818, -0.2574, -1.1704, -0.0022, 0.5098, 0.3504, 0.1859]",332.2624242,4.434700161,-2.983540803,0.007785439,0
HoMnO3,"[0.1804, -0.4503, -0.1303, -0.9276, -0.2148, 0.5868, 0.0992, 0.6661]",368.5049195,7.242284251,-3.068283038,0.000216029,0
ErMnO3,"[-0.1672, -0.2656, 0.007, -1.2488, -0.1212, 0.8206, 0.3952, 0.4128]",364.279241,7.389986188,-3.082495226,0,0
BaMnO3,"[0.0358, -0.4029, -0.0908, -1.0892, -0.2997, 0.5677, 0.3431, 0.4197]",418.5344477,5.719479103,-2.484337767,0.005607108,2.0901
YMnO3,"[0.3233, -0.3077, -0.5593, -1.0204, -0.1086, 0.7145, 0.1146, 0.3887]",373.2740106,5.120548728,-3.027483252,0,0
YInO3,"[0.1461, -0.0035, -0.1621, -0.7334, -0.0095, 1.1032, -0.0609, 0.3616]",421.0249556,5.95681029,-2.9694,0.004569655,2.0517
DyMnO3,"[0.2261, -0.3088, -0.2587, -1.3889, -0.4571, 0.845, 0.2363, 0.1044]",372.649014,7.09676781,-3.057447259,0,0
TmMnO3,"[0.2017, -0.7948, -0.1388, -1.4292, -0.1105, 0.606, 0.0564, 0.1489]",360.1896989,7.52022914,-3.098161969,0,0
TmFeO3,"[-0.2207, -1.1473, 0.0128, -1.1872, 0.1664, 0.8407, -0.1503, 0.4052]",363.3509232,7.479670758,-2.888833372,0.009748757,0
DyHoO3,"[-0.056, -0.2549, 0.0597, -0.9348, -0.5211, 0.8803, 0.1307, 0.3403]",455.5118362,8.211602966,-3.926198936,0.090103677,3.0556
DyInO3,"[0.0489, -0.0046, 0.1385, -1.1018, -0.358, 1.2337, 0.0609, 0.0774]",420.1945037,7.713574372,-2.995234781,0.004321803,1.9871
HoInO3,"[0.0032, -0.1461, 0.267, -0.6405, -0.1157, 0.9755, -0.0763, 0.639]",415.9933088,7.849682515,-3.001009272,0.009804144,1.978
DyYO3,"[0.0869, -0.1123, -0.3693, -1.0276, -0.4149, 1.008, 0.1461, 0.0629]",460.5436984,6.477198017,-3.882854417,0.096604435,3.0318
YTmO3,"[0.0625, -0.5983, -0.2494, -1.068, -0.0682, 0.7691, -0.0338, 0.1074]",448.2093042,6.798471715,-3.945753291,0.076219122,3.1706
MnTlO3,"[0.1636, -0.4355, -0.1351, -0.8743, -0.3385, 0.6108, 0.3104, 0.3279]",391.1795387,7.827343609,-1.526403397,0.030775178,0
TmGaO3,"[-0.2341, -0.9972, -0.0318, -1.1313, -0.2432, 0.8949, 0.1074, 0.2475]",356.1908917,8.018214694,-3.203388263,0.006411195,2.9311
LuGaO3,"[-0.3076, -0.4649, -0.2841, -0.8126, 0.108, 0.7493, 0.3673, 0.2781]",349.2296411,8.350153593,-3.219932291,0,2.8917
YHoO3,"[0.0412, -0.2538, -0.2409, -0.5664, -0.1726, 0.7499, 0.0089, 0.6246]",456.3680586,6.589520283,-3.901504207,0.089211476,3.0775
YScO3,"[-0.1408, -0.5852, -0.368, -0.8092, 0.04, 0.6728, 0.2602, 0.1444]",402.5685491,4.500881734,-3.941366085,0.019936197,3.1392
DyGaO3,"[-0.2097, -0.5111, -0.1517, -1.0909, -0.5899, 1.1339, 0.2873, 0.203]",380.2910574,7.341507103,-3.154929571,0.024861315,2.8765
HoGaO3,"[-0.2555, -0.6527, -0.0232, -0.6296, -0.3476, 0.8757, 0.1502, 0.7647]",364.401749,7.728073082,-3.168367699,0.018842624,2.884
ScGaO3,"[-0.4374, -0.9841, -0.1503, -0.8725, -0.135, 0.7987, 0.4014, 0.2845]",328.4350819,4.934887554,-3.114334094,0.004530561,3.1715
HoErO3,"[-0.4493, -0.2116, 0.3254, -0.7947, -0.1852, 0.856, 0.2895, 0.6487]",446.6035317,8.481566106,-3.949382929,0.092943842,3.0794
ScFeO3,"[-0.424, -1.1342, -0.1058, -0.9284, 0.2746, 0.7445, 0.1437, 0.4422]",342.9160472,4.323275167,-2.779514111,0.058397886,0.9223
LuScO3,"[-0.3358, -0.5401, -0.1999, -0.8994, 0.3894, 0.4187, 0.4619, -0.0648]",391.5342711,6.817693971,-4.006214217,0.040043889,3.0848
DyErO3,"[-0.4036, -0.0701, 0.197, -1.256, -0.4275, 1.1141, 0.4267, 0.0871]",452.1911364,8.32321385,-3.946876732,0.084193207,3.0953
ErInO3,"[-0.3444, 0.0387, 0.4042, -0.9617, -0.0221, 1.2093, 0.2197, 0.3858]",411.7619877,7.986693006,-3.010210249,0.015370493,1.9651
MnInO3,"[0.2853, -0.2, -0.0515, -1.0946, -0.0517, 0.9401, 0.0293, 0.4031]",349.5611823,6.206457394,-1.98943694,0.014556675,0.9207
BaMnO3,"[0.0358, -0.4029, -0.0908, -1.0892, -0.2997, 0.5677, 0.3431, 0.4197]",276.8088065,5.765228492,-2.4823185,0.007626375,1.8948
SrMnO3,"[0.2566, -0.5368, -0.2682, -1.3624, -0.4427, 0.7067, 0.3045, 0.5004]",245.7008261,5.151404564,-2.486665474,0.012618904,0
BaNiO3,"[-0.19, -0.0986, 0.0219, -1.186, -0.1619, 0.6502, 0.3889, 0.0938]",133.5298436,6.069091485,-1.819941576,8.09E-05,1.5157
LaTlO3,"[-0.1017, -0.312, -0.0224, -0.821, -0.395, 0.8226, 0.0896, 0.4418]",158.8220221,8.182080686,-2.331392622,0.156790492,0.3497
CsSO3,"[-0.4204, -0.2919, -0.0854, -1.057, 0.0157, 0.8203, -0.0215, 0.5359]",402.8707197,3.511228284,-2.072047675,0,5.1115
CaNiO3,"[-0.0716, -0.0841, -0.2706, -0.7736, -0.0448, 0.9658, 0.4518, 0.0729]",111.930057,4.354802653,-1.752755917,0.072676821,1.2293
BaMnO3,"[0.0358, -0.4029, -0.0908, -1.0892, -0.2997, 0.5677, 0.3431, 0.4197]",394.2143439,6.072328581,-2.484730552,0.005214322,0
SrGeO3,"[0.2231, -0.6755, 0.0216, -1.2055, -0.3127, 0.7966, 0.114, 0.6148]",248.6678741,4.172081475,-2.630438872,0.112676463,3.0028
KAsO3,"[0.1903, -0.0065, 0.0359, -0.6044, 0.0451, 0.4466, -0.0697, 0.7281]",351.1743477,3.064430945,-1.928226401,0.01070901,3.3848
LiSeO3,"[0.3421, -0.4431, -0.6602, -1.2543, 0.385, 0.7189, -0.2911, 0.7237]",339.6922687,2.618191499,-1.434109698,0.207841211,0.5306
BaGeO3,"[0.0023, -0.5416, 0.199, -0.9322, -0.1698, 0.6576, 0.1526, 0.5341]",345.7138411,4.956252732,-2.696001212,0,3.5519
NaBrO3,"[-0.2229, 0.2422, 0.171, -1.2023, 0.2959, 1.3205, 0.2699, 0.0718]",431.4568672,2.322939129,-0.389889892,0.609171584,0
HIO3,"[-0.0719, -0.3879, -0.0151, -0.8488, 0.0096, 1.18, -0.3851, 0.2742]",269.516697,4.335262986,-0.897171053,0.01635329,3.1022
BrNO3,"[-0.1939, -0.2506, -0.0779, -0.9569, 0.0281, 1.3945, 0.5975, 0.6867]",322.4671988,2.923029359,-0.536110497,0,2.208
AgNO3,"[0.1613, -0.5651, -0.113, -1.0898, -0.0653, 0.9556, 0.6715, 1.1867]",537.0054543,4.202280132,-0.675633957,0.005029588,2.0027
PNO3,"[-0.2999, -0.5231, -0.1263, -0.7007, -0.2438, 1.2156, 0.4962, 0.9574]",331.2586144,1.864340354,-1.083190377,0.733994504,1.8076
BaSiO3,"[-0.102, -0.3948, 0.2508, -1.0324, -0.1713, 0.9667, 0.3084, 0.1639]",335.4647699,4.225502484,-3.381981356,0.022031851,4.5345
INO3,"[-0.2069, -0.499, -0.0516, -0.7494, -0.1201, 0.8246, 0.1589, 0.947]",389.90416,3.218138416,-0.586730331,0.080938732,1.9762
NClO3,"[0.0453, -0.3209, 0.1078, -0.86, -0.4013, 1.1336, 0.2288, 1.1129]",317.099506,2.041411573,-0.521597101,0,3.0976
LaAlO3,"[0.1486, -0.272, 0.2486, -1.1602, 0.2957, 1.0669, 0.2133, 0.0573]",125.0717286,2.839688463,-0.8172206,2.905245963,0
TmBO3,"[-0.0813, -0.5933, -0.1409, -1.0588, -0.1413, 0.8445, -0.1545, -0.0119]",324.0872159,7.001389952,-3.200776611,0.318168114,2.3645
LiIO3,"[-0.0269, -0.3499, -0.3549, -0.9451, 0.342, 0.7977, -0.2342, 0.4919]",99.6534536,6.060171668,-0.518392876,0.867518993,0
TmAlO3,"[0.1531, -0.6861, 0.4457, -1.2611, 0.3925, 0.9097, 0.2857, -0.3379]",116.8332203,6.93344991,-3.718722775,0.076300968,3.5534
TmGaO3,"[-0.2341, -0.9972, -0.0318, -1.1313, -0.2432, 0.8949, 0.1074, 0.2475]",123.773036,7.691538031,-3.181510883,0.028288576,2.4668
MnGaO3,"[0.0266, -0.7066, -0.3417, -1.0837, -0.2836, 0.8404, 0.2558, 0.5288]",109.6817949,5.22798559,-2.060712347,0.080745909,1.2823
AlRhO3,"[0.2145, -0.5476, 0.4057, -0.999, 0.4598, 1.2017, 0.4552, -0.3087]",98.8950114,5.973716649,-2.223008536,0.038796596,1.7659
AlPdO3,"[0.6201, -0.0782, 0.2173, -0.6972, 0.3383, 0.7882, 0.1104, 0.3748]",106.5268686,5.655312255,-1.972920991,0.116577814,0
KTiO3,"[-0.3496, 0.1098, 0.121, -1.0592, 0.228, 0.4967, 0.1694, 0.7103]",281.0911825,3.189173881,-2.652540658,0.0993671,0
CaMnO3,"[0.1542, -0.3885, -0.3833, -0.6768, -0.1826, 0.8834, 0.406, 0.3987]",231.9933662,4.094612614,-2.415764464,0.119748544,0
BaFeO3,"[-0.3866, -0.7554, 0.0608, -0.8472, -0.0229, 0.8024, 0.1363, 0.676]",377.7430169,6.361031509,-2.15028113,0,0
SrMnO3,"[0.2566, -0.5368, -0.2682, -1.3624, -0.4427, 0.7067, 0.3045, 0.5004]",340.5109205,5.575611297,-2.484238835,0.015045542,0
EuGaO3,"[-0.0679, -0.709, -0.2912, -0.7577, -0.7146, 1.0763, 0.3886, 0.559]",135.5025161,6.609808039,-2.692836499,0.164248114,0
BaPtO3,"[-0.1831, -0.479, 0.4269, -0.9446, -0.0727, 0.8342, 0.3308, 0.461]",1042.813383,8.480501764,-1.80698402,0.004715041,0.4159
FeBO3,"[-0.2429, -0.6551, -0.2992, -0.7692, 0.0952, 1.0247, -0.2129, 0.5257]",236.1817174,3.224428722,-2.167883601,0.102478731,0.6727
YFeO3,"[-0.0991, -0.6601, -0.4077, -0.7784, 0.1683, 0.9492, -0.0922, 0.645]",252.6825218,5.066710991,-2.821769902,0.008711736,0
AlSbO3,"[0.1303, -0.0933, 0.3737, -0.9307, 0.489, 0.9215, 0.2818, 0.0332]",136.0341629,4.803117319,-1.787116491,0.802027764,0
AlVO3,"[0.3151, -0.2456, 0.0222, -0.9847, 0.3895, 1.0439, 0.442, 0.1131]",105.4457149,3.965967441,-2.652946337,0.327603014,0
AlCrO3,"[0.6062, -0.4338, 0.3327, -1.0106, 0.4937, 0.986, 0.8529, -0.0994]",102.8053083,4.10189598,-2.521658369,0.374911019,0
AlCoO3,"[0.077, -0.6878, 0.1265, -1.2157, 0.0432, 1.1183, 0.149, -0.4026]",96.91991245,4.588688787,-2.084813791,0.256464872,0
YCoO3,"[-0.0136, -0.5999, -0.5686, -1.0226, -0.4175, 0.9777, -0.1706, 0.0427]",128.0969948,5.077330605,-2.485567114,0.106344994,0
YCrO3,"[0.5156, -0.346, -0.3625, -0.8175, 0.0329, 0.8454, 0.5333, 0.3459]",124.5893661,5.035358774,-2.973520212,0.217492438,0
YSbO3,"[0.0397, -0.0054, -0.3214, -0.7375, 0.0283, 0.7808, -0.0377, 0.4785]",158.7045549,5.412847293,-2.649574398,0.256436156,1.4299
AlMoO3,"[0.3551, -0.2196, 0.0943, -1.1211, 0.1242, 1.4862, 0.3205, -0.1239]",114.377314,4.962853093,-2.042783635,0.580191704,0
AlBiO3,"[0.299, -0.0864, 0.2584, -1.0099, 0.2172, 0.919, 0.8499, -0.2662]",147.9710356,6.373232459,-1.688248212,0.865597637,0.6411
YSnO3,"[-0.0264, -0.0637, -0.4048, -0.8149, -0.0246, 0.5849, -0.0212, 0.2098]",151.6336779,5.598454404,-2.783438231,0.190366892,0
AlFeO3,"[-0.0085, -0.748, 0.2874, -0.9715, 0.629, 1.0899, 0.2273, 0.1997]",105.2782828,4.12695921,-2.30127663,0.26554455,0
YNiO3,"[0.0975, -0.0033, -0.4467, -1.1172, 0.0293, 0.797, 0.1604, 0.0628]",123.8700171,5.244161819,-2.211163741,0.254548501,0
AlWO3,"[0.3152, -0.3673, 0.142, -0.8002, 0.3776, 0.8383, 0.5842, -0.1203]",120.0692484,7.158873612,-1.892879432,0.736896008,0
AlNiO3,"[0.188, -0.0912, 0.2484, -1.3103, 0.49, 0.9376, 0.4799, -0.3825]",93.46510596,4.749782639,-1.835644731,0.370515997,0
YWO3,"[0.2247, -0.2794, -0.5531, -0.6071, -0.0831, 0.6977, 0.2646, 0.325]",143.1087427,7.443403045,-2.545540597,0.404487474,0
YVO3,"[0.2245, -0.1578, -0.6729, -0.7916, -0.0712, 0.9032, 0.1225, 0.5584]",132.7156948,4.700647873,-3.111695115,0.153982789,0
AlAgO3,"[0.3912, -0.3279, 0.3785, -1.1553, 0.5516, 1.0332, 0.6695, 0.1241]",116.487244,5.213036809,-1.380881373,0.519735677,0
TiAlO3,"[-0.3526, -0.168, 0.5319, -1.1921, 0.5987, 0.8721, 0.6264, 0.29]",105.6378446,3.86209714,-3.107073007,0.257922315,0
YBiO3,"[0.2084, 0.0015, -0.4367, -0.8168, -0.2435, 0.7784, 0.5304, 0.1791]",168.4330736,6.819974598,-2.642528717,0.155270852,2.295
AlSnO3,"[0.0642, -0.1516, 0.2904, -1.008, 0.4361, 0.7255, 0.2983, -0.2355]",127.2205277,5.056249705,-2.013690624,0.658372996,0
AlCuO3,"[0.5935, -0.553, 0.1446, -0.9662, 0.3651, 1.0184, 0.7282, -0.1047]",97.00166525,4.742751582,-1.937878284,0.201335969,0
YTiO3,"[-0.4432, -0.0802, -0.1633, -0.999, 0.1379, 0.7315, 0.3069, 0.7353]",130.0990053,4.716708576,-3.582761354,0.077972808,0
MnAlO3,"[0.4139, -0.3955, 0.1358, -1.2135, 0.3522, 0.8551, 0.4341, -0.0566]",103.6243035,4.163763671,-2.449177839,0.271057587,0
YMoO3,"[0.2645, -0.1317, -0.6008, -0.928, -0.3365, 1.3456, 0.001, 0.3214]",144.3101365,5.358551394,-2.690170795,0.227837415,0
BaSiO3,"[-0.102, -0.3948, 0.2508, -1.0324, -0.1713, 0.9667, 0.3084, 0.1639]",350.221976,6.071180489,-2.995445987,0.408567219,2.1249
BaCoO3,"[-0.3011, -0.6952, -0.1, -1.0913, -0.6087, 0.8309, 0.058, 0.0737]",263.4501234,6.15829064,-2.047858012,0,0
SrMnO3,"[0.2566, -0.5368, -0.2682, -1.3624, -0.4427, 0.7067, 0.3045, 0.5004]",234.1050179,5.40656654,-2.496220726,0.003063651,0.9027
BaNiO3,"[-0.19, -0.0986, 0.0219, -1.186, -0.1619, 0.6502, 0.3889, 0.0938]",133.4491516,6.072761251,-1.820022473,0,1.4692
BaMnO3,"[0.0358, -0.4029, -0.0908, -1.0892, -0.2997, 0.5677, 0.3431, 0.4197]",138.6281264,5.755924358,-2.482170176,0.007774698,0
YMnO3,"[0.3233, -0.3077, -0.5593, -1.0204, -0.1086, 0.7145, 0.1146, 0.3887]",125.051196,5.094893988,-3.0079632,0.019520052,0.0367
BaCrO3,"[0.2281, -0.4412, 0.1061, -0.8863, -0.1582, 0.6986, 0.7619, 0.3769]",270.6740992,5.82370151,-2.325464904,0.294836224,0
InFeO3,"[-0.1371, -0.5524, 0.1001, -0.8526, 0.2251, 1.1749, -0.1774, 0.6594]",123.5642946,5.877028897,-1.803096002,0.047483368,1.2138
BaMnO3,"[0.0358, -0.4029, -0.0908, -1.0892, -0.2997, 0.5677, 0.3431, 0.4197]",257.2383259,6.203842342,-2.476717523,0.013227351,0.7543
BaRuO3,"[-0.3265, -0.5596, 0.0121, -0.5283, -0.1689, 0.9347, 0.2861, 0.2825]",278.8465488,6.821965991,-2.190155073,0,0
BaRuO3,"[-0.3265, -0.5596, 0.0121, -0.5283, -0.1689, 0.9347, 0.2861, 0.2825]",415.0193283,6.875396672,-2.164239095,0.025915977,0
BaCrO3,"[0.2281, -0.4412, 0.1061, -0.8863, -0.1582, 0.6986, 0.7619, 0.3769]",396.4708704,5.963837236,-2.536514513,0.083786615,0
BaCO3,"[0.1394, -0.2535, -0.0633, -0.6112, -0.5771, 0.7001, 0.0552, 0.2329]",149.78571,4.375370271,-2.578282466,0.104496795,3.976
MnInO3,"[0.2853, -0.2, -0.0515, -1.0946, -0.0517, 0.9401, 0.0293, 0.4031]",122.7676728,5.890629388,-1.981907783,0.022085833,0
BaTcO3,"[-0.0738, -0.0992, 0.2733, -0.8193, 0.2002, 0.5068, 0.5765, 0.7512]",406.2842188,6.947932626,-2.466365041,0,0
BaCrO3,"[0.2281, -0.4412, 0.1061, -0.8863, -0.1582, 0.6986, 0.7619, 0.3769]",937.4401924,5.885322716,-2.538649073,0.081652054,0
BaMnO3,"[0.0358, -0.4029, -0.0908, -1.0892, -0.2997, 0.5677, 0.3431, 0.4197]",531.0888446,6.009789265,-2.488724315,0.00122056,0.8359
GdBO3,"[0.0237, -0.2581, -0.2879, -0.68, 0.0293, 1.1019, 0.1264, 0.3146]",157.4376367,4.557674388,-3.355493508,0.14353684,2.2691
BaTiO3,"[-0.7306, -0.1754, 0.3053, -1.0678, -0.0532, 0.5847, 0.5354, 0.7663]",400.2367535,5.804935525,-3.489658536,0.002619442,1.7261
SrCrO3,"[0.4489, -0.5751, -0.0713, -1.1596, -0.3012, 0.8375, 0.7233, 0.4576]",355.2085701,5.262387805,-2.558570073,0.085730694,0
AlInO3,"[0.2367, -0.0913, 0.533, -0.9265, 0.4513, 1.2438, 0.2586, -0.0836]",112.2844765,5.613715616,-2.67564913,0.034660067,2.162
ScGaO3,"[-0.4374, -0.9841, -0.1503, -0.8725, -0.135, 0.7987, 0.4014, 0.2845]",110.7344127,4.878911498,-3.101253308,0.017611347,2.6997
ErAlO3,"[-0.2158, -0.1569, 0.5915, -1.0807, 0.3818, 1.1243, 0.6245, -0.0739]",117.7313501,6.833301218,-3.695549608,0.085642757,3.5604
YLuO3,"[-0.0109, -0.066, -0.5018, -0.7494, 0.283, 0.6235, 0.2261, 0.138]",148.4901689,6.975196624,-3.965580118,0.073247628,3.3403
ScFeO3,"[-0.424, -1.1342, -0.1058, -0.9284, 0.2746, 0.7445, 0.1437, 0.4422]",117.4334465,4.20811525,-2.76496437,0.072947627,0
SrCrO3,"[0.4489, -0.5751, -0.0713, -1.1596, -0.3012, 0.8375, 0.7233, 0.4576]",240.9677929,5.171494014,-2.547868374,0.096432393,0
LuGaO3,"[-0.3076, -0.4649, -0.2841, -0.8126, 0.108, 0.7493, 0.3673, 0.2781]",121.2109389,8.019411365,-3.198725922,0.021206369,2.5134
LuAlO3,"[0.0796, -0.1538, 0.1933, -0.9425, 0.7438, 0.7641, 0.5456, -0.3073]",114.1204825,7.273827011,-3.743391515,0.061627179,3.6479
YbAlO3,"[0.6652, -0.2582, 0.7224, -0.9907, 0.2408, 1.152, 0.3778, -0.0072]",112.056128,7.350717408,-3.662035716,0.039198019,0
ScInO3,"[-0.1788, -0.4775, 0.1398, -0.8834, 0.0969, 0.8984, 0.1749, 0.1588]",132.664382,5.201301266,-2.907754082,0.073645932,2.1982
YScO3,"[-0.1408, -0.5852, -0.368, -0.8092, 0.04, 0.6728, 0.2602, 0.1444]",138.9410535,4.346959576,-3.930425964,0.030876318,3.2044
BaRhO3,"[-0.1636, -0.555, 0.1792, -0.8746, -0.1921, 0.9143, 0.3642, 0.1676]",278.4995457,6.874242274,-1.997272271,0.015493726,0
SrTiO3,"[-0.5098, -0.3093, 0.1279, -1.341, -0.1962, 0.7236, 0.4969, 0.847]",381.0210669,4.797913331,-3.51255982,0.039102471,1.7362
YAlO3,"[0.2747, -0.199, 0.0252, -0.8523, 0.3944, 1.0182, 0.3439, -0.0981]",121.0351365,4.496849927,-3.628848293,0.102225661,3.4965
InGaO3,"[-0.1505, -0.4023, 0.0556, -0.7966, -0.1845, 1.2291, 0.0803, 0.5018]",115.846635,6.666407292,-2.129527091,0.002004937,1.342
EuZrO3,"[0.1616, -0.392, -0.1056, -0.8324, -0.5562, 1.0717, 0.1692, 0.4263]",585.7820911,6.603493936,-3.555797937,0.084392949,0.4663
NaBrO3,"[-0.2229, 0.2422, 0.171, -1.2023, 0.2959, 1.3205, 0.2699, 0.0718]",470.7613416,2.128993931,-0.866867695,0.132193781,4.5929
NaClO3,"[0.0162, 0.1718, 0.3568, -1.1054, -0.1335, 1.0597, -0.0988, 0.498]",299.3654104,2.361654111,-1.082864029,0.034847359,5.6332
NaBrO3,"[-0.2229, 0.2422, 0.171, -1.2023, 0.2959, 1.3205, 0.2699, 0.0718]",292.7753205,3.423266817,-0.999061476,0,4.4812
NaClO3,"[0.0162, 0.1718, 0.3568, -1.1054, -0.1335, 1.0597, -0.0988, 0.498]",274.4853401,2.575720626,-1.083985425,0.029885638,6.3141
NaClO3,"[0.0162, 0.1718, 0.3568, -1.1054, -0.1335, 1.0597, -0.0988, 0.498]",379.5023232,1.862959747,-1.04541882,0.068452243,5.7061
SrZrO3,"[0.0503, -0.4221, 0.0245, -1.1391, -0.4171, 0.991, 0.1361, 0.4664]",592.0000195,5.090274637,-3.606928869,0.054729959,3.542
LiSbO3,"[0.0804, -0.1814, -0.4211, -1.0608, 0.3342, 0.817, -0.1092, 0.6407]",218.2437567,5.377765286,-2.02938361,0.088810487,1.4496
AgClO3,"[0.3011, -0.1247, 0.2575, -1.0354, -0.0879, 1.0856, 0.2328, 0.7177]",291.0597233,4.366022674,-0.413945241,0.031584152,3.1001
CaMoO3,"[0.0955, -0.2126, -0.4248, -0.5844, -0.4106, 1.5144, 0.2924, 0.3314]",251.8958582,4.852260632,-2.609682927,0.00969481,1.1411
